postal code,latitude,longitude
606-805,35.0846731061,129.068678979
606-806,35.0749044978,129.068462997
606-807,35.0749044978,129.068462997
606-808,35.0749044978,129.068462997
606-809,35.0749044978,129.068462997
200-140,37.9140790499,127.720587964
480-932,37.7601812518,127.032334019
136-726,37.6165959779,127.05659674
136-725,37.6135856347,127.006831928
480-934,37.7314238778,127.056847377
136-724,37.6056691065,127.047709707
480-935,37.7436476991,127.057945934
480-936,37.7436476991,127.057945934
480-937,37.7436476991,127.057945934
136-729,37.6001952817,127.035856663
664-834,34.9396100721,128.083414695
360-060,36.6263028605,127.492522289
565-864,35.9749038347,127.205831302
565-860,35.9765091056,127.205205693
565-861,35.9838995894,127.187358768
565-862,35.9573423219,127.241612275
565-863,35.939795811,127.192419068
616-735,35.231887199,129.010049091
616-734,35.2247624424,129.010167632
616-737,35.1948795321,129.008882026
616-736,35.2247624424,129.010167632
616-731,35.2113965226,129.029167775
616-730,35.2099270966,129.017448341
616-733,35.2247624424,129.010167632
616-732,35.2135371863,129.036279391
616-739,35.2500914547,129.012818659
616-738,35.2500914547,129.012818659
437-770,37.3536125978,126.971583938
447-240,37.1858036797,127.037718502
437-772,37.4019128369,127.02009465
437-773,37.3237511643,126.955704918
437-774,37.3536125978,126.971583938
153-788,37.4768833934,126.891634751
153-789,37.4768833934,126.891634751
576-932,35.7867008263,126.958604455
700-020,35.8731772056,128.593807916
576-930,35.7945459295,126.942298958
576-931,35.7679749032,126.966324241
456-030,37.0067480357,127.278122637
153-780,37.4702423817,126.897043355
305-353,36.4236154791,127.368013981
506-809,35.1815458668,126.827596148
506-808,35.1815458668,126.827596148
305-355,36.4122663834,127.362653425
506-803,35.1527010775,126.794368468
506-802,35.1527010775,126.794368468
506-801,35.129502587,126.791626845
506-800,35.129502587,126.791626845
506-807,35.1391195582,126.794468464
506-806,35.1391195582,126.794468464
506-805,35.1407205511,126.798871244
506-804,35.1407205511,126.798871244
780-460,35.7687510719,129.293874316
122-827,37.6022088884,126.929811275
138-798,37.5086630252,127.077095311
122-826,37.6022088884,126.929811275
122-825,37.6022088884,126.929811275
122-824,37.6022088884,126.929811275
537-874,,
537-872,,
537-873,34.3863213447,126.777984011
537-870,34.3949914663,126.804252181
537-871,,
660-703,35.1832679357,128.11217405
464-120,37.4385588696,127.245126673
660-701,35.157919016,128.102394991
449-812,37.2720334203,127.224016098
702-071,35.8783419804,128.585682232
702-072,35.8800361417,128.5821284
702-073,35.8816147229,128.587607754
449-816,37.2383199064,127.162216751
449-814,37.2883863553,127.238318937
449-815,37.2960874127,127.216318886
445-380,37.2031025475,126.994223557
660-704,35.1832679357,128.11217405
136-718,37.6105350698,127.035766491
136-719,37.6067279511,127.027288963
210-030,37.7504775342,128.890673014
373-874,36.3571922354,127.797417812
136-713,37.5883977734,127.029021378
745-904,36.6492220518,128.067465725
373-870,36.3464251865,127.791461975
373-871,,
373-872,36.327855807,127.780244134
373-873,36.3590858185,127.876495875
666-950,35.3828007831,128.006592985
666-951,35.3967175347,128.026182523
666-952,35.4073276312,128.042983963
682-814,35.5168132617,129.428561434
121-891,37.5544584163,126.956967532
121-890,37.5556505482,126.90594364
121-893,37.5561762787,126.919999244
121-892,37.5492736432,126.929770411
121-895,37.5561762787,126.919999244
121-894,37.5561762787,126.919999244
121-897,37.5495379109,126.905607302
121-896,37.5561762787,126.919999244
121-899,37.5572085308,126.92226166
121-898,37.5572085308,126.92226166
426-160,37.305397404,126.860798843
410-362,37.642859047,126.786794797
699-935,33.2226190239,126.253936533
410-360,37.6500444005,126.79236303
410-361,37.6500444005,126.79236303
699-930,33.2268458807,126.252149886
699-931,33.2594163725,126.271095096
699-932,33.2435069105,126.231321106
699-933,33.282193472,126.189933674
567-893,35.7679233724,127.301183539
301-748,36.3152626097,127.406789549
143-190,37.5311077959,127.073018339
143-191,37.5346299017,127.082457804
143-192,37.5288513001,127.084415434
143-193,37.5338432975,127.072916916
158-704,37.5170581638,126.864401866
121-769,37.5686200174,126.908915636
121-768,37.5473141958,126.945555952
110-876,37.577901931,127.015631669
121-763,37.5375530154,126.950202048
121-762,37.5502103904,126.960043547
121-761,37.5502103904,126.960043547
121-760,37.5561762787,126.919999244
121-767,37.5473141958,126.945555952
121-766,37.5471611904,126.935176954
121-765,37.5437143888,126.955561526
683-460,35.6080704837,129.308320503
110-873,37.5733081683,126.97196253
110-872,37.5733081683,126.97196253
156-710,37.4989449193,126.925936393
156-711,37.4989449193,126.925936393
465-140,37.5690910841,127.210441105
156-713,37.4989449193,126.925936393
156-714,37.4989449193,126.925936393
156-715,37.4989449193,126.925936393
156-716,37.5054881104,126.942243167
156-717,37.5054881104,126.942243167
156-718,37.5054881104,126.942243167
132-909,37.6483809911,127.043802746
132-908,37.6563061176,127.043580749
132-907,37.6563061176,127.043580749
132-906,37.6563061176,127.043580749
132-905,37.6522412708,127.05156064
697-100,33.2641864865,126.51734682
132-903,37.6563061176,127.043580749
132-902,37.6483809911,127.043802746
132-901,37.6522412708,127.05156064
132-900,37.6522412708,127.05156064
540-020,34.9845884542,127.42593238
343-050,36.9007216978,126.651792897
135-781,37.4889455238,127.105004053
400-440,37.4530644704,126.410654283
456-863,36.9682845819,127.381278531
456-862,37.0108931,127.344084297
456-861,36.9715693907,127.311676384
456-860,36.9971620365,127.316391244
138-859,37.503036056,127.128140225
706-746,35.87295779,128.646939337
706-747,35.87295779,128.646939337
706-744,35.8662024247,128.617798329
706-745,35.8601267217,128.631273237
706-742,35.8555358517,128.622124415
706-743,35.8662024247,128.617798329
706-740,35.8662024247,128.617798329
706-741,35.8581487881,128.641257439
706-748,35.8250101236,128.637171108
706-749,35.8573563473,128.610591521
314-824,36.574130777,127.141430176
314-825,36.5534206451,127.086755734
314-822,36.6397117906,127.034842939
314-823,36.6444630269,127.118280906
314-820,36.6087146813,127.120260593
314-821,36.604659127,127.143444077
133-758,37.5437868634,127.013388586
301-727,36.3142272242,127.433686792
233-863,37.3887736258,128.787705027
233-860,37.3403951643,128.787915841
301-724,36.3202756375,127.425746889
233-866,37.3234015618,128.847401223
301-722,36.3202756375,127.425746889
233-864,37.3092011172,128.808119238
233-865,37.3092011172,128.808119238
150-055,37.5016475589,126.90523335
150-054,37.5085035196,126.911309593
150-057,37.5063951481,126.921463875
150-056,37.4994563845,126.909931565
150-051,37.5108965759,126.921477256
150-050,37.5041663202,126.914069739
150-053,37.5073295373,126.90781391
501-703,35.1480049001,126.93443184
595-852,35.3122517476,127.089021296
650-050,34.8484083155,128.421901604
678-894,35.7108251682,128.122775951
660-863,35.1719075172,128.281163029
660-860,35.1713151708,128.277171526
660-861,35.1765196525,128.299325503
678-890,35.7627582415,128.139502913
678-891,35.7590128868,128.068000846
678-892,35.7664729985,128.127843545
678-893,35.7257406865,128.109333656
401-706,37.4762204536,126.636980429
401-707,37.4710253299,126.639949256
401-704,37.4823284438,126.642622089
401-705,37.4823284438,126.642622089
401-702,37.4843549993,126.630098354
401-701,37.475794561,126.642689381
121-734,37.5371140702,126.943825452
121-735,37.5371140702,126.943825452
121-736,37.5371140702,126.943825452
356-860,36.8635511524,126.436869968
356-861,36.9094513873,126.439674649
356-862,36.8740957768,126.383503833
356-863,36.8534098748,126.419923285
121-730,37.5375530154,126.950202048
121-731,37.5375530154,126.950202048
121-732,37.5375530154,126.950202048
560-818,35.8310451827,127.11535307
560-819,35.8310451827,127.11535307
121-739,37.5561762787,126.919999244
619-725,35.2365512814,129.208548557
404-851,37.4925628977,126.680006635
619-724,35.2519940281,129.217549286
619-727,35.2095527063,129.18316968
306-160,36.4289159654,127.470231794
619-726,35.2702124172,129.238601838
343-871,36.9320406345,126.539720558
343-870,36.9000425054,126.50420274
343-873,36.9212336878,126.50536293
343-872,36.8893239818,126.489921843
560-812,35.7945967891,127.116787142
560-815,35.8057228649,127.148645208
530-240,34.7892593699,126.38279471
604-828,35.1029413755,128.976686246
604-829,35.1029413755,128.976686246
604-824,35.0590891119,128.971178601
604-825,35.0590891119,128.971178601
604-826,35.0590891119,128.971178601
604-827,35.0590891119,128.971178601
604-820,35.0590891119,128.971178601
604-821,35.06345843,128.982213533
604-822,35.06345843,128.982213533
604-823,35.0590891119,128.971178601
656-890,34.8296962306,128.703161639
656-891,34.8051471802,128.722765962
656-892,34.8510290979,128.682325861
656-893,34.8051471802,128.722765962
656-894,34.8204616844,128.750279908
740-600,36.139822879,128.113667993
545-020,34.9339957236,127.665207811
314-040,36.4575009292,127.137273444
356-130,36.7330312025,126.47368103
515-850,35.4074409089,126.879520058
515-851,35.3394932382,126.867257071
515-852,35.4265940502,126.893000782
515-853,35.4526489345,126.835034554
515-854,35.3956016637,126.876477571
136-054,37.5952221823,127.018633716
402-723,37.4638112867,126.676507581
402-722,37.4638112867,126.676507581
402-721,37.4442303508,126.696824351
402-720,37.4609024934,126.673762174
402-727,37.4609024934,126.673762174
235-270,37.1804837455,128.97794183
402-725,37.4638112867,126.676507581
402-724,37.4638112867,126.676507581
402-729,37.4628412234,126.647331131
140-160,37.5428475777,126.973358949
405-310,37.3948569954,126.696305085
555-809,34.7612659651,127.662412432
555-808,34.7612659651,127.662412432
555-803,34.7584835252,127.673390911
555-802,34.7584835252,127.673390911
555-801,34.7742625071,127.656049181
555-800,34.7742625071,127.656049181
660-080,35.1927401172,128.061411136
555-806,34.8277457557,127.689616447
555-805,34.8277457557,127.689616447
555-804,34.7584835252,127.673390911
137-849,37.4802632122,126.99903673
137-848,37.4802632122,126.99903673
336-718,36.813305455,127.083309396
336-719,36.836629196,127.0788415
336-714,36.7943296225,126.952291767
137-842,37.4834130147,126.994486969
336-716,36.7943296225,126.952291767
336-717,36.7667000738,127.071892835
336-710,36.7826730426,127.022463612
336-711,36.7750994254,127.056827838
336-712,36.7920531802,127.013668935
137-844,37.4834130147,126.994486969
330-080,36.7632059905,127.150481098
151-057,37.4762878382,126.958373562
520-861,34.9418756932,126.825958119
520-860,34.9470774185,126.827716205
520-863,34.988839861,126.840461076
520-862,34.9264878118,126.856867321
156-762,37.5082364146,126.926461055
730-727,36.1057240608,128.43301293
730-726,36.0935204221,128.423531404
730-725,36.1193082428,128.372173098
730-724,36.1106984771,128.405926093
730-723,36.1106984771,128.405926093
730-722,36.1106984771,128.405926093
730-721,36.1106984771,128.405926093
730-720,36.1106984771,128.405926093
631-352,35.1866161496,128.560467481
631-353,35.1854366854,128.559957515
730-729,36.1171191361,128.348149573
631-351,35.1878682968,128.561211588
501-080,35.1585382582,126.919571302
501-081,35.1585382582,126.919571302
501-082,35.1581369219,126.923386772
770-705,35.9730296937,128.916105306
770-704,35.9741954295,128.927706625
770-701,35.9717829082,128.936063697
770-703,35.9648883766,128.93960182
770-702,35.9648883766,128.93960182
464-808,37.3942030309,127.211857457
464-809,37.4635922033,127.252153214
464-806,37.4109366261,127.257335213
464-807,37.3991606164,127.251331836
464-804,37.4685343416,127.198732611
464-805,37.3942030309,127.211857457
464-802,37.4109366261,127.257335213
464-803,37.4109366261,127.257335213
464-800,37.4109366261,127.257335213
464-801,37.4109366261,127.257335213
602-817,35.1037637359,129.016262347
602-816,35.1046819611,129.02064943
602-815,35.1046819611,129.02064943
602-814,35.1230314247,129.021637932
602-813,35.1230314247,129.021637932
602-812,35.1230314247,129.021637932
602-811,35.1147172791,129.024547182
602-810,35.1147172791,129.024547182
602-819,35.1091231263,129.009801276
602-818,35.1026507778,129.019239536
780-260,35.8359385649,129.142255071
483-100,37.9480288895,127.061510166
302-122,36.3538019504,127.383464987
302-123,36.3534484621,127.400027375
302-120,36.3525471566,127.385816197
302-121,36.3525471566,127.385816197
740-982,36.1258033507,128.113394372
740-983,36.1258033507,128.113394372
740-980,36.1197282212,128.144510621
740-981,36.1197282212,128.144510621
757-861,36.4847077322,128.275099327
463-010,37.3615069464,127.11147269
757-863,36.5172320956,128.328400209
757-862,36.5424278683,128.276457647
701-300,35.8729369783,128.727195348
138-926,37.4791892046,127.139966079
750-012,36.8207400033,128.618783063
750-011,36.8265379565,128.619909443
750-010,36.8265379565,128.619909443
480-761,37.733868301,127.079978282
480-760,37.733868301,127.079978282
480-763,37.7407782674,127.042831503
480-762,37.733868301,127.079978282
480-765,37.7330203626,127.048889432
480-764,37.7436476991,127.057945934
480-767,37.7263109879,127.054688245
480-766,37.7330203626,127.048889432
480-769,37.7263109879,127.054688245
480-768,37.7263109879,127.054688245
138-922,37.5182926382,127.101366591
245-899,37.3605930135,129.244224311
138-921,37.5182926382,127.101366591
545-840,35.0199564586,127.719678795
545-841,35.0230048153,127.713271503
545-842,35.0442560035,127.716796764
545-843,35.087337623,127.662138769
704-717,35.8565964722,128.531153884
704-716,35.8565964722,128.531153884
704-715,35.8343457044,128.479022878
704-714,35.8516504642,128.510691793
403-024,37.501747792,126.711520065
138-929,37.5182926382,127.101366591
138-928,37.4791892046,127.139966079
742-240,36.4431904222,128.18396048
110-621,37.5731727186,126.979225504
431-852,37.3970813613,126.941400393
210-330,37.7807578788,128.855242117
573-370,35.9648276008,126.71774145
330-860,36.7665027674,127.302610022
330-861,36.7786980215,127.29342298
330-862,36.8070848092,127.311147389
330-863,36.7625885199,127.310922749
330-868,36.7744719741,127.212881858
330-869,36.7744719741,127.212881858
742-280,36.4502038879,128.152367409
157-711,37.5656027326,126.787712416
157-713,37.5434597374,126.797918437
157-712,37.558584984,126.81054447
157-715,37.5556538644,126.858655176
157-714,37.5556538644,126.858655176
157-717,37.5537434511,126.870985337
157-716,37.5426913156,126.862563096
157-719,37.5537434511,126.870985337
157-718,37.5426913156,126.862563096
742-863,36.4410756434,127.967903232
742-862,36.4908429016,127.961674321
742-861,36.4362174435,127.91102002
742-860,36.4454364453,127.951396628
641-748,35.2370948449,128.682967758
641-740,35.2370948449,128.682967758
641-741,35.2370948449,128.682967758
570-705,35.9349892943,126.957556511
570-704,35.9404144309,126.987600778
570-703,35.9511400765,126.959055313
570-702,35.9511400765,126.959055313
570-701,35.9568802858,126.936705178
641-747,35.2370948449,128.682967758
576-090,35.8163752876,126.918691859
151-930,37.4796666062,126.931314418
158-817,37.5323328051,126.868347636
463-760,37.412085688,127.130167471
463-761,37.3828105282,127.126083587
463-762,37.3828105282,127.126083587
637-800,35.2722893285,128.408157862
637-801,35.2724309463,128.376118499
627-162,35.4819879946,128.806771423
463-766,37.3828105282,127.126083587
463-767,37.3828105282,127.126083587
740-160,36.133757059,128.094421301
407-480,37.5553468386,126.734758464
404-839,37.5232288068,126.67452267
404-838,37.5489929773,126.678199375
406-747,37.4004502625,126.638552437
406-746,37.4004502625,126.638552437
